"","egoID","alter.initial","egoalt_relation","egoalt_relate_othr","egoalter_tie","egoalter_commfreq","alter.gender","alt.gender_othr","alter.age","alter.acad.val","alter.career.val","alter.edu","alter.edu.othr","e0102","e0103","e0203","e0104","e0204","e0304","e0105","e0205","e0305","e0405","e0106","e0206","e0306","e0406","e0506","e0107","e0207","e0307","e0407","e0507","e0607","e0108","e0208","e0308","e0408","e0508","e0608","e0708","e0109","e0209","e0309","e0409","e0509","e0609","e0709","e0809","e0110","e0210","e0310","e0410","e0510","e0610","e0710","e0810","e0910","alterID","alter.genderbi"
"3503",2080,"aunt","4","",8,2,"1","",35,10,10,5,"","7","10","5","9","5","10","7","10","9","5","9","4","-3","10","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208004",0
"3504",2081,"","","",NA,NA,"","",NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208104",NA
"3505",2082,"am","6","",7,1,"1","",19,9,7,7,"","8","0","0","10","10","0","2","0","-4","0","0","0","5","2","10","0","0","3","2","10","10","","","","","","","","","","","","","","","","","","","","","","","","","208204",0
"3506",2084,"lp","8","academic",10,1,"1","",52,10,10,7,"","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208404",0
"3507",2085,"pv","8","academic",10,6,"1","",54,10,8,8,"","0","0","8","0","7","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208504",0
"3508",2086,"mi","1","",10,1,"1","",49,10,6,6,"","8","7","10","3","3","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208604",0
"3509",2087,"tm","4","",10,1,"2","",50,NA,10,4,"","9","10","5","8","4","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208704",1
"3510",2088,"aj","6","",10,2,"1","",20,8,8,5,"","","0","0","5","5","8","6","7","6","10","-6","-6","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208804",0
"3511",2089,"sb","8","academic",10,4,"1","",50,10,10,7,"","","9","9","10","10","0","10","10","10","0","10","10","10","6","10","10","10","9","0","10","10","10","10","10","0","10","10","10","10","10","10","0","9","10","10","10","9","8","9","8","9","9","9","10","9","208904",0
"3512",2090,"ss","6","",10,1,"1","",18,10,10,4,"","6","10","9","10","5","10","10","3","4","7","10","7","7","4","4","10","4","-2","4","4","-2","10","6","4","0","4","10","6","10","10","10","0","0","8","1","10","5","0","8","0","0","8","4","8","9","209004",0
"3513",2092,"mt","4","",7,4,"1","",53,8,9,7,"","10","5","5","6","7","7","9","8","0","0","5","5","7","7","6","10","10","7","7","7","7","10","10","6","6","6","6","10","8","10","0","0","0","0","7","7","10","10","7","7","7","7","10","10","0","209204",0
"3514",2093,"","","",NA,NA,"","",NA,NA,NA,NA,"","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","209304",NA
"3515",2094,"sk","3","",10,1,"2","",21,9,10,4,"","10","10","10","6","5","5","3","3","3","3","3","5","4","3","3","8","8","7","8","7","9","6","9","9","9","10","7","8","4","7","","","","","","","","","","","","","","","","209404",1
"3516",2095,"","","",NA,NA,"","",NA,NA,NA,NA,"","3","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","209504",NA
"3517",2096,"","","",NA,NA,"","",NA,NA,NA,NA,"","10","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","209604",NA
"3518",2097,"mk","4","",10,2,"1","",57,10,10,7,"","","9","9","10","10","9","10","10","9","10","8","8","8","6","6","0","0","0","0","0","0","10","10","8","7","7","3","0","10","10","8","8","8","2","0","10","10","10","8","10","10","5","0","10","10","209704",0
"3519",2098,"cb","4","",10,2,"1","",31,3,7,5,"","7","8","8","7","8","6","7","8","9","10","8","10","7","8","7","6","2","2","3","3","0","","","","","","","","","","","","","","","","","","","","","","","","","209804",0
"3520",2099,"ew","3","",10,1,"1","",15,10,10,3,"","10","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","209904",0
"3521",2100,"eb","8","academic",8,6,"2","",NA,8,8,10,"Dont know","10","10","0","0","0","0","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210004",1
"3522",2101,"hm","5","",10,1,"1","",NA,10,10,4,"","10","5","5","10","10","10","6","7","7","8","7","6","","","","9","9","","","","","3","3","","","","","","7","7","7","7","7","7","7","","2","2","2","2","2","","","","","210104",0
"3523",2102,"tc","6","",8,2,"1","",20,8,8,5,"","","10","10","4","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210204",0
"3524",2104,"","","",NA,NA,"","",NA,NA,NA,NA,"","0","-4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210404",NA
"3525",2105,"","","",NA,NA,"","",NA,NA,NA,NA,"","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210504",NA
"3526",2106,"rg","1","",10,1,"1","",56,10,10,NA,"","","10","","0","0","10","0","0","4","2","","","","","","1","10","10","10","0","10","","","","","","","","","","","","","","","","","","","","","","","","","210604",0
"3527",2108,"em","6","",8,1,"1","",18,10,9,5,"","9","0","2","7","7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210804",0
"3528",2110,"","","",NA,NA,"","",NA,NA,NA,NA,"","","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211004",NA
"3529",2111,"ce","1","",9,1,"2","",46,9,8,3,"","10","-3","-5","0","0","0","0","0","0","0","0","0","10","10","10","0","0","10","10","10","10","0","0","0","0","10","10","10","0","0","10","10","10","10","10","0","0","0","10","10","10","10","10","0","3","211104",1
"3530",2112,"dh","5","",10,1,"2","",18,6,10,5,"","10","8","7","6","7","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211204",1
"3531",2116,"","","",NA,NA,"","",NA,NA,NA,NA,"","10","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211604",NA
"3532",2117,"kc","6","",7,2,"2","",18,9,7,5,"","8","3","7","0","5","9","2","6","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211704",1
"3533",2119,"cb","8","academic",10,3,"1","",43,9,9,8,"","7","5","9","0","0","0","0","5","0","8","10","10","0","0","0","10","10","8","8","8","10","10","10","0","0","0","10","10","","","","","","","","","","","","","","","","","","211904",0
"3534",2120,"kb","3","",8,2,"2","",23,4,5,6,"","9","10","10","10","7","10","10","7","9","8","10","0","5","5","8","0","0","0","0","7","7","9","9","9","9","9","8","8","4","2","0","0","5","5","3","10","6","2","0","0","4","4","1","10","10","212004",1
"3535",2121,"ea","8","academic",10,4,"1","",NA,8,8,7,"","10","0","0","0","1","4","0","0","5","5","5","5","-1","0","0","10","10","0","0","0","5","10","10","-3","8","0","10","10","","","","","","","","","","","","","","","","","","212104",0
"3536",2122,"bg","3","",10,2,"1","",25,10,10,9,"","","10","10","10","10","10","8","8","8","8","8","8","8","8","10","8","8","8","8","10","10","0","0","0","0","10","10","10","0","0","0","0","10","10","10","10","0","0","0","0","10","10","10","10","10","212204",0
"3537",2123,"fb","1","",10,1,"2","",52,7,9,7,"","","10","10","10","10","10","4","4","3","3","1","1","0","0","2","7","8","7","7","7","7","2","3","3","2","2","7","10","1","1","3","0","4","7","5","7","4","7","3","2","5","8","3","5","7","212304",1
"3538",2124,"","","",NA,NA,"","",NA,NA,NA,NA,"","5","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","212404",NA
"3539",2125,"as","3","",10,2,"2","",20,10,10,7,"","","10","10","10","10","8","0","0","0","0","0","0","0","0","10","8","8","8","8","0","0","9","9","9","9","0","0","10","6","6","5","5","0","0","10","10","10","10","10","10","0","0","4","4","4","212504",1
"3540",2126,"kc","6","",10,1,"1","",19,7,6,5,"","10","10","9","10","10","6","6","4","1","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","212604",0
"3541",2128,"cp","4","",10,3,"2","",48,10,10,7,"","","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","-1","2","10","10","10","10","9","-10","","10","10","10","10","10","10","10","10","10","10","10","10","212804",1
"3542",2130,"lb","4","",7,4,"1","",NA,2,0,4,"","","2","8","2","0","2","4","6","6","10","10","5","6","2","1","5","6","4","3","3","5","3","10","3","-1","-2","6","6","0","8","6","4","-5","7","4","1","7","10","7","2","2","9","8","-2","5","213004",0
"3543",2131,"ln","5","",10,1,"2","",17,7,8,4,"","5","2","5","7","0","6","9","0","8","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","213104",1
"3544",2133,"ds","4","",10,2,"1","",38,3,4,4,"","5","10","10","10","8","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","213304",0
"3545",2134,"ab","3","",10,2,"2","",24,6,8,6,"","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","6","3","3","0","10","10","10","10","10","6","0","10","10","10","10","10","7","0","8","10","10","10","10","10","7","0","7","10","213404",1
"3546",2135,"dg","8","academic",10,4,"2","",73,10,10,6,"","","4","4","4","4","8","0","3","10","7","0","0","6","10","10","10","10","0","2","0","0","0","0","4","10","10","10","0","0","0","5","3","2","2","0","1","10","10","4","3","7","0","10","8","0","213504",1
"3547",2139,"kt","4","",10,2,"1","",46,10,10,7,"","6","0","4","4","0","0","4","2","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","213904",0
"3548",2140,"ls","8","academic",10,4,"1","",40,10,6,7,"","10","8","10","9","1","10","9","10","10","10","0","0","4","10","8","3","1","1","6","9","4","1","0","-1","-2","7","-1","2","1","1","0","1","7","3","2","5","10","10","8","3","10","0","0","0","0","214004",0
"3549",2141,"bc","1","parentfig",10,2,"2","",77,10,10,7,"","10","10","10","10","10","10","8","8","3","3","10","10","10","10","0","4","4","8","6","0","0","10","10","10","10","0","6","0","8","7","4","4","3","6","0","9","3","0","0","0","0","2","0","7","9","214104",1
"3550",2143,"sister","3","",10,2,"1","",13,4,0,2,"","10","3","1","10","10","1","10","10","1","10","7","7","8","7","7","8","8","0","9","9","1","1","0","0","0","0","0","0","4","0","0","0","0","5","0","0","8","8","7","8","9","7","6","0","0","214304",0
"3551",2144,"hl","6","",10,1,"1","",18,10,10,5,"","3","10","10","2","2","2","0","0","2","0","6","6","1","0","4","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","214404",0
"3552",2145,"al","7","",9,3,"1","",50,10,10,8,"","8","9","9","10","10","10","10","10","10","10","10","10","9","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","9","9","8","9","8","9","10","9","8","8","8","8","9","10","9","9","214504",0
"3553",2146,"mw","1","",8,3,"1","",41,10,10,7,"","10","-4","-2","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214604",0
"3554",2147,"m","6","",10,1,"2","",20,10,10,5,"","","10","10","10","10","10","10","6","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214704",1
"3555",2148,"lt","4","",8,5,"1","",50,10,10,8,"","0","10","0","0","0","0","0","0","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214804",0
"3556",2149,"dm","8","academic",7,6,"2","",35,10,5,7,"","5","0","0","0","0","-3","2","4","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214904",1
"3557",2151,"ls","6","",9,1,"1","",18,10,10,5,"","9","10","8","6","7","2","10","6","6","4","10","1","-1","0","3","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","215104",0
"3558",2152,"sm","5","",10,1,"2","",19,10,10,5,"","10","5","3","7","7","4","10","8","2","5","4","1","0","0","0","8","5","0","2","9","0","9","8","0","2","8","0","5","10","9","0","0","10","0","10","8","7","7","0","7","8","0","8","6","10","215204",1
"3559",2153,"ll","1","",10,1,"1","",48,10,10,5,"","3","3","10","10","6","7","6","0","0","5","0","1","2","3","10","1","4","4","2","0","0","10","5","6","10","3","3","10","1","-7","-9","4","0","0","5","5","1","-9","-8","6","0","0","5","5","0","215304",0
"3560",2155,"kb","4","",10,2,"1","",75,7,7,7,"","","9","7","10","10","10","0","0","6","0","10","10","10","10","0","10","10","10","10","0","8","8","1","10","0","0","0","0","9","0","10","8","0","10","10","0","10","10","10","10","0","0","10","0","0","215504",0
"3561",2156,"","","",NA,NA,"","",NA,NA,NA,NA,"","10","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","215604",NA
"3562",2158,"bh","1","parentfig",10,3,"1","",82,10,10,7,"","10","10","10","8","10","7","10","7","10","4","7","0","0","0","0","10","10","10","5","10","0","10","7","10","0","10","0","10","8","10","4","10","4","0","6","3","8","10","6","10","1","0","6","1","10","215804",0
"3563",2159,"lm","4","",9,3,"2","",65,7,7,8,"","-3","4","9","6","9","9","7","6","9","9","0","0","0","0","0","0","0","0","0","0","9","6","6","7","7","0","7","8","","","","","","","","","","","","","","","","","","215904",1
"3564",2160,"jd","6","",10,2,"1","",18,8,8,4,"","0","0","4","7","7","0","7","5","0","6","5","-10","-2","10","10","0","5","1","0","0","6","","","","","","","","","","","","","","","","","","","","","","","","","216004",0
"3565",2161,"lc","4","",10,2,"1","",63,7,7,7,"","9","5","6","6","7","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","216104",0
"3566",2162,"ludwing","6","",8,1,"2","",18,7,10,4,"","10","10","10","5","3","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","216204",1
"3567",2163,"","","",NA,NA,"","",NA,NA,NA,NA,"","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","216304",NA
"3568",2165,"","","",NA,NA,"","",NA,NA,NA,NA,"","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","216504",NA
"3569",2167,"hn","4","",10,2,"1","",35,10,10,8,"","","10","10","10","10","10","10","7","8","9","10","8","10","9","10","10","9","9","8","9","10","10","9","9","8","9","10","9","6","8","7","9","10","8","9","9","10","10","10","9","8","8","9","8","10","216704",0
"3570",2168,"gl","3","",10,1,"2","",17,10,10,4,"","","2","7","10","10","10","3","4","6","6","9","3","3","-2","-5","","","","","","","8","","","","","","","","","","","","","","","","","","","","","","","","216804",1
