"","egoID","Q94_1","Q94_2","Q94_3","Q94_4","Q94_5","Q94_6","Q96_1","Q96_2","Q96_3","Q96_4","Q96_5","Q96_6","Q98_1","Q98_2","Q98_3","Q98_4","Q98_5","Q98_6","Q100_1","Q100_2","Q100_3","Q100_4","Q100_5","Q100_6","Q102_1","Q102_2","Q102_3","Q102_4","ego.careerval","ego.acadval","ego.gender","ego.race","ego.workhours","ego.studentorg","ego.belong","ego.age","ego.year","ext_reg","int_toknow","ext_iden","int_stim","amotiv","int_accomp","ext_intro","ego.genderbi","ego.racetri","mean.clo","mean.comm","mean.careerval","mean.acadval","mean.edu","alt.edudiverse","alt.type","alt.age","alt.agesd","alt.female","alt.male","alt.genratio"
"948",2676,4,4,5,3,2,4,3,3,4,5,2,1,3,4,5,4,4,2,1,3,4,4,4,4,2,1,3,4,9,8,1,1,18,1,4,6,2,4,4,4.5,2.25,1.25,3.25,3.75,0,1,9.5,1,3,3,2,2,3,24.5,20.5060966544099,0,2,0
"949",2677,3,1,1,1,5,1,1,1,1,1,3,5,5,5,5,5,5,5,1,5,5,5,5,5,4,1,5,5,10,10,1,1,20,1,5,5,2,3.5,3,3,3.25,3,4,4,0,1,10,1.8,10,10,5.9,5,5,42.3,24.463351274009,4,6,0.666666666666667
"950",2679,2,4,1,1,1,2,2,1,4,3,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,8,8,1,1,20,1,3,4,2,1.75,2.5,1.5,1,1,1.5,1.5,0,1,8.8,3.4,8,9,7.2,2,4,41,4.24264068711928,1,4,0.25
"951",2681,2,3,2,3,2,3,1,2,3,2,2,2,2,3,2,1,2,1,1,3,3,1,3,1,1,2,2,2,10,10,1,1,0,1,4,5,2,1.75,2.5,1.75,1.75,1.75,2.5,2.25,0,1,9.6,1.2,9.4,9.4,6.8,3,4,28.6,15.2985111839174,2,8,0.25
"952",2682,2,4,4,2,1,2,5,5,3,5,1,2,3,4,5,3,4,1,1,3,5,5,3,5,5,1,3,4,9,4,2,1,40,3,4,6,2,4.25,3.25,4.5,2.25,1.25,2.75,4.5,1,1,10,1,6.5,4.5,8,1,2,48.5,4.94974746830583,1,1,1
"953",2683,1,4,5,4,2,4,1,3,3,4,1,1,4,3,3,3,3,1,1,1,1,2,3,4,1,1,3,3,10,7,1,1,15,1,3,6,2,2.25,3.25,4,1.75,1.25,3,2,0,1,8,1.5,9.75,9.5,5.75,3,5,36.25,19.414341777837,1,3,0.333333333333333
"954",2687,4,4,4,2,3,2,4,4,4,4,3,4,3,3,3,4,4,2,2,3,4,4,4,3,1,2,2,3,7,7,1,1,0,3,3,4,1,3.75,4,3.75,2,2.75,2.5,3.5,0,1,7.25,2.25,9.5,9.5,7.5,3,3,40.75,24.3635656941535,3,1,3
"955",2689,3,4,5,1,1,5,4,5,4,5,2,1,5,5,5,4,3,1,1,5,5,5,4,4,2,1,4,5,10,10,1,1,0,3,4,4,2,4.5,4,4.25,1.5,1,4.75,4.75,0,1,7.66666666666667,3.66666666666667,6.66666666666667,6.66666666666667,5,1,3,55,NA,0,3,0
"956",2690,2,4,5,3,1,5,4,5,5,5,3,1,5,5,4,4,5,3,1,5,4,4,4,4,3,1,5,4,10,10,1,1,10,1,4,4,1,3.75,4.25,4.75,3,1,5,4.25,0,1,8.2,2.1,9.3,8.3,5.3,4,4,27.2,15.3753048750261,2,8,0.25
"957",2691,1,2,4,4,3,2,2,3,3,3,3,3,3,3,3,2,3,4,1,1,NA,4,3,3,3,3,3,NA,4,6,2,1,25,3,4,5,1,2.75,2.5,3.25,3.5,2.5,2.25,NA,1,1,8,1,6.5,6.5,6,2,4,33.25,16.5806111668619,2,2,1
"958",2692,4,3,4,2,1,3,3,4,3,4,3,1,3,4,4,3,4,3,1,2,3,4,4,4,2,1,2,3,6,5,1,2,15,3,4,4,1,4,3.25,4,2.5,1,2.5,3.25,0,2,7.33333333333333,2.66666666666667,9,9.33333333333333,6.33333333333333,3,3,32.6666666666667,13.0511813003013,0,3,0
"959",2694,5,2,4,2,1,2,4,5,2,5,1,1,2,5,5,3,5,1,1,2,4,5,2,5,1,1,3,5,10,10,1,1,23,1,4,4,1,5,2.25,4.75,1.25,1,2.25,4.5,0,1,9.3,2.2,9.2,9,6.2,3,4,31.4,18.5004504449666,7,3,2.33333333333333
"960",2695,3,NA,4,1,3,1,3,4,1,1,1,3,1,3,3,1,2,1,2,1,2,3,2,1,1,2,2,2,8,8,1,2,15,2,3,6,3,3.25,NA,2,1,2.5,1.25,2.5,0,2,8.33333333333333,1.16666666666667,8.33333333333333,8.33333333333333,5.16666666666667,5,5,30,12.2311078811365,2,4,0.5
"961",2698,3,4,4,4,3,5,5,5,5,5,3,3,3,4,2,4,2,4,5,3,4,4,2,3,4,4,2,2,10,10,2,2,35,3,4,9,4,3.5,3.75,3.5,3.75,3.75,3.25,3.75,1,2,10,1.33333333333333,10,9,6.33333333333333,2,2,23.6666666666667,2.08166599946613,2,1,2
"962",2699,3,2,2,2,5,3,3,2,4,2,1,1,3,5,2,2,3,1,2,2,4,3,2,3,1,4,2,4,6,6,1,1,0,3,3,5,1,2.5,2.5,2.5,1.25,3,2.5,4,0,1,8.33333333333333,1.66666666666667,6.33333333333333,6,5.66666666666667,3,4,34.3333333333333,18.2300118851671,0,3,0
"963",2701,3,4,4,4,1,4,2,3,3,5,3,1,2,3,3,5,3,2,1,3,1,3,5,3,4,1,2,1,10,10,1,2,NA,3,3,8,3,3,4.25,3.75,3.25,1,2.75,1.75,0,2,10,1.75,10,10,7.25,4,3,44.75,17.6328292303495,2,2,1
"964",2702,5,4,4,3,2,3,5,5,3,5,3,3,4,5,5,4,5,2,2,3,4,5,4,4,2,2,3,5,6,6,1,9,38,3,4,6,2,5,3.75,4.5,2.5,2.25,3.25,4.75,0,3,6.5,3.25,10,9.5,6.5,2,3,22,NA,4,0,Inf
"965",2703,2,4,5,3,1,3,4,4,4,4,3,1,4,4,5,4,4,4,1,4,2,4,4,4,3,1,3,4,10,10,2,2,0,1,5,5,1,3.75,4,4.25,3.25,1,3.5,3.5,1,2,9,1.83333333333333,7.83333333333333,7.5,7.16666666666667,4,4,48.3333333333333,19.5311716665096,2,4,0.5
"966",2705,5,3,5,3,2,4,5,5,3,5,2,1,5,5,5,4,5,1,1,5,5,5,3,5,3,2,4,5,10,10,1,2,0,3,5,4,1,5,3.25,5,2.25,1.5,4.5,5,0,2,8.2,2.6,10,8,5.2,3,3,33.8,15.8177115917569,2,3,0.666666666666667
"967",2709,3,3,5,5,2,3,3,5,2,5,1,1,3,4,4,5,5,2,1,4,4,5,5,4,3,1,5,5,9,9,1,9,24,1,4,5,2,4.25,3.75,4.75,2.75,1.25,3.75,4,0,3,9.85714285714286,2.14285714285714,9.14285714285714,8.57142857142857,6.57142857142857,4,6,32.5714285714286,9.07114735222145,5,2,2.5
"968",2713,5,3,5,2,1,1,5,5,3,5,2,2,4,3,5,3,5,2,1,2,3,5,3,5,1,1,3,4,10,7,1,9,0,3,2,4,1,5,3,5,1.75,1.25,2.5,3.75,0,3,5.33333333333333,1.66666666666667,6.66666666666667,6.66666666666667,5.33333333333333,3,4,33.3333333333333,13.8684293751431,1,2,0.5
