"","egoID","alter.initial","egoalt_relation","egoalt_relate_othr","egoalter_tie","egoalter_commfreq","alter.gender","alt.gender_othr","alter.age","alter.acad.val","alter.career.val","alter.edu","alter.edu.othr","e0102","e0103","e0203","e0104","e0204","e0304","e0105","e0205","e0305","e0405","e0106","e0206","e0306","e0406","e0506","e0107","e0207","e0307","e0407","e0507","e0607","e0108","e0208","e0308","e0408","e0508","e0608","e0708","e0109","e0209","e0309","e0409","e0509","e0609","e0709","e0809","e0110","e0210","e0310","e0410","e0510","e0610","e0710","e0810","e0910","alterID","alter.genderbi"
"1363",1697,"cp","1","",10,2,"2","",64,10,10,7,"","","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","169702",1
"1364",1699,"dh","1","",7,2,"2","",43,10,10,7,"","7","-2","2","-4","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","169902",1
"1365",1700,"bp","1","",10,1,"2","",47,10,10,8,"","8","6","6","10","10","6","10","10","6","10","10","10","6","10","10","4","10","6","10","10","10","10","4","6","10","10","10","4","","","","","","","","","","","","","","","","","","170002",1
"1366",1701,"cp","3","",7,4,"1","",33,10,10,7,"","8","8","10","10","4","4","10","4","4","10","10","8","8","7","7","10","10","10","8","8","10","10","10","10","7","7","10","10","10","6","6","10","10","7","7","5","10","0","0","0","0","3","3","3","5","170102",0
"1367",1702,"cg","1","",10,2,"2","",50,10,10,6,"","10","10","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170202",1
"1368",1703,"jd","1","",10,1,"2","",48,10,10,4,"","","10","9","0","8","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170302",1
"1370",1705,"bd","1","",6,3,"2","",55,7,7,8,"","4","10","2","9","6","9","10","5","9","10","10","2","10","10","10","4","10","2","8","5","0","8","1","8","10","8","3","1","8","2","8","10","6","7","0","10","8","1","8","10","6","10","0","10","10","170502",1
"1371",1708,"ew","1","",10,2,"2","",52,10,10,9,"","10","10","9","7","7","8","10","5","8","10","1","0","0","1","1","0","0","0","0","0","0","10","10","10","10","0","10","10","10","5","4","4","0","10","10","10","10","7","4","6","0","10","10","10","10","170802",1
"1372",1709,"m.c.","3","",10,1,"1","",22,10,10,7,"","","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170902",0
"1373",1710,"sdt","4","",10,3,"1","",41,10,10,4,"","10","10","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","171002",0
"1374",1713,"ms","1","",10,1,"1","",45,10,10,5,"","","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","171302",0
"1375",1714,"td","1","",10,2,"2","",44,10,10,5,"","10","10","0","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","171402",1
"1376",1715,"mf","1","",10,1,"1","",43,10,10,8,"","0","-4","10","4","9","9","4","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","171502",0
"1377",1718,"ar","7","",8,2,"1","",57,7,9,4,"","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","171802",0
"1379",1721,"sl","1","",10,1,"2","",43,10,10,4,"","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","6","10","10","10","9","172102",1
"1380",1723,"ds","1","",9,1,"2","",45,10,10,4,"","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","172302",1
"1381",1724,"m","4","",2,2,"2","",50,-2,3,3,"","3","-3","3","3","0","-5","","","","","-5","6","4","7","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","172402",1
"1383",1727,"mc","6","",10,2,"1","",19,10,10,5,"","6","8","7","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","172702",0
"1385",1730,"wy","1","",2,3,"2","",49,10,10,7,"","-2","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","173002",1
"1386",1731,"ac","6","",10,1,"1","",18,8,8,5,"","10","10","8","10","7","10","10","9","10","10","7","4","","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","173102",0
"1387",1734,"md","6","",10,1,"2","",19,6,10,5,"","4","6","10","10","10","8","10","6","6","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","173402",1
"1388",1740,"kb","5","",6,1,"1","",19,9,8,5,"","0","4","0","6","6","4","0","7","4","9","8","4","7","6","9","6","9","3","8","8","6","7","9","4","7","9","7","10","6","8","4","9","3","7","-5","0","5","7","1","7","4","9","9","4","-7","174002",0
"1389",1741,"ls","1","",5,2,"1","",47,10,5,7,"","1","1","10","0","0","0","0","10","5","0","3","2","1","0","0","4","2","2","0","0","6","","","","","","","","","","","","","","","","","","","","","","","","","174102",0
"1390",1742,"nb","6","",9,3,"1","",40,10,10,8,"","4","8","0","4","1","5","2","4","1","4","0","2","0","0","1","2","5","0","0","4","5","5","6","7","0","7","-2","6","2","4","0","0","6","-1","6","6","","","","","","","","","","174202",0
"1391",1743,"at","1","",10,1,"1","",54,10,10,7,"","","10","10","10","10","10","10","10","10","8","10","10","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","174302",0
"1392",1744,"em","6","",5,2,"1","",19,10,10,5,"","-2","0","0","0","0","-5","0","0","0","0","5","5","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174402",0
"1393",1745,"sp","1","",10,1,"1","",48,3,3,6,"","","10","10","0","0","0","7","10","10","0","6","9","9","0","10","4","7","7","-9","4","10","0","0","0","0","0","0","0","7","7","7","0","0","0","0","10","0","10","10","-1","0","0","0","0","0","174502",0
"1395",1748,"ac","3","",10,1,"1","",17,10,10,3,"","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","174802",0
"1396",1749,"cb","1","",6,1,"2","",45,6,10,7,"","9","10","8","10","9","8","8","6","4","4","8","8","0","0","10","10","6","10","10","0","0","8","4","1","10","0","0","7","4","4","1","10","0","0","10","10","4","4","1","10","0","0","10","10","10","174902",1
"1397",1750,"cd","8","academic",2,4,"1","",56,0,6,8,"","0","0","0","10","2","-1","6","0","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175002",0
"1398",1751,"td","1","",8,2,"2","",55,10,10,7,"","6","5","8","8","10","10","0","9","10","10","0","7","10","10","10","0","0","0","0","0","0","10","0","0","0","0","0","0","9","9","8","10","8","10","0","0","0","10","10","10","10","10","0","0","9","175102",1
"1400",1753,"pt","4","",5,4,"1","",65,3,2,8,"","8","10","9","-1","-1","10","","","","","","","","","","","","-3","3","","7","","-1","","","","","","-1","","","-3","","","","","2","","","","","","","","","175302",0
"1401",1755,"jm","1","",8,1,"2","",44,10,10,5,"","8","8","9","9","5","0","9","7","0","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175502",1
"1402",1757,"ks","1","",9,2,"1","",50,9,8,7,"","10","9","8","9","9","10","8","9","9","6","","","","","","","","","","","","","","","2","","","","3","4","","6","8","","","","10","10","10","4","9","","","","","175702",0
"1403",1758,"kz","1","",9,3,"2","",53,10,9,4,"","5","0","0","7","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175802",1
"1404",1759,"plf","1","",8,3,"2","",55,10,8,5,"","6","10","8","10","8","10","10","7","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175902",1
"1405",1760,"em","3","",10,1,"2","",26,10,10,5,"","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","176002",1
"1406",1762,"father ","1","",10,1,"2","",54,10,10,9,"","","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176202",1
"1407",1763,"dad","1","",10,1,"2","",55,10,10,9,"","","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176302",1
"1408",1764,"sw","5","",10,6,"1","",24,6,10,7,"","3","0","0","3","4","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176402",0
"1409",1766,"mm","1","",8,1,"2","",48,7,6,8,"","6","7","7","6","8","3","6","1","4","-1","3","0","0","-1","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176602",1
"1411",1771,"pp","1","",10,2,"2","",65,10,10,4,"","","10","0","10","0","0","10","10","10","10","10","2","2","7","3","10","0","-1","8","4","8","6","0","1","3","6","1","7","5","2","10","7","4","3","3","2","6","2","4","5","4","3","2","9","2","177102",1
"1412",1772,"rh","1","",6,2,"2","",55,6,10,7,"","7","9","5","5","8","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","177202",1
"1413",1774,"dt","4","",10,2,"2","",70,7,10,7,"","0","0","10","0","2","2","0","0","0","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","177402",1
"1414",1775,"bl","8","academic",10,3,"1","",28,9,10,7,"","10","10","5","10","4","5","4","4","0","0","10","5","5","5","3","8","3","6","7","10","4","10","10","5","5","7","6","6","10","10","6","5","4","10","6","10","10","9","7","4","0","5","7","10","8","177502",0
"1415",1776,"gp","1","",10,1,"2","",46,10,10,7,"","10","10","10","10","10","10","10","10","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","177602",1
"1416",1778,"mm","4","",7,3,"1","",47,7,7,4,"","","0","0","5","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","177802",0
"1417",1781,"gt","1","",10,2,"2","",45,10,10,2,"","6","8","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178102",1
"1418",1783,"jm","4","",10,2,"1","",75,10,10,5,"","10","1","0","-5","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178302",0
"1419",1784,"jm","4","",10,2,"1","",75,8,8,7,"","10","-5","5","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178402",0
"1420",1785,"jb","3","",8,1,"2","",22,6,6,7,"","","","","","","","","","","","2","9","9","-4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178502",1
"1421",1811,"rp","1","",10,2,"2","",44,8,10,7,"","10","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","181102",1
"1422",1812,"bj","5","",10,1,"2","",18,10,10,4,"","8","0","0","8","8","0","0","0","10","0","0","0","10","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","181202",1
"1423",1813,"oo","5","",10,1,"1","",17,7,10,3,"","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","181302",0
"1424",1815,"js","3","",-3,4,"2","",68,-1,-1,3,"","","","","","","","","","","","-3","-2","7","5","6","6","2","-1","0","0","5","-1","0","-1","-1","2","-2","0","-1","0","-1","-2","-1","-2","-2","-2","0","-2","-2","-2","-4","-1","-2","-2","1","181502",1
"1425",1816,"sg","6","",8,1,"1","",21,10,10,5,"","4","9","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","181602",0
"1426",1817,"bm","1","",10,1,"2","",54,8,8,7,"","10","10","8","8","8","7","7","7","0","0","10","9","10","10","0","10","7","10","10","0","10","10","10","8","9","0","10","10","10","10","9","8","0","10","10","8","8","0","0","0","8","0","0","0","8","181702",1
"1427",1818,"kendal williams","6","",10,2,"2","",47,10,10,9,"","-10","10","10","10","0","10","7","0","10","9","7","0","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","181802",1
"1428",1819,"john meaux","4","",10,3,"2","",73,10,10,4,"","","10","10","4","10","10","10","10","10","10","10","-3","7","10","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","181902",1
"1429",1821,"kk","3","",10,1,"1","",21,10,10,5,"","7","10","0","0","10","0","6","0","3","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","10","0","0","0","8","0","0","0","182102",0
"1430",1822,"vs","6","",10,1,"2","",18,4,8,5,"","8","10","10","10","10","10","10","0","10","","4","0","0","0","1","10","0","0","0","0","0","10","0","0","0","4","8","8","5","0","0","0","4","6","6","","5","0","0","0","-4","-6","4","5","5","182202",1
"1431",1823,"fs","1","",2,3,"2","",54,5,4,7,"","5","5","10","0","0","0","0","0","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","182302",1
"1432",1824,"bc","6","",10,1,"1","",18,10,10,5,"","10","10","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","182402",0
"1434",1830,"zh","6","",7,4,"2","",20,2,9,4,"","10","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","183002",1
"1436",1832,"sl","4","",7,2,"2","",43,8,7,8,"","7","8","7","4","-2","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","183202",1
"1437",1833,"br","1","",9,1,"2","",45,6,6,3,"","10","10","8","4","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","183302",1
"1438",1834,"jl","1","",10,2,"2","",67,10,10,7,"","5","1","0","0","1","7","0","0","8","8","9","9","0","0","0","6","4","3","7","3","7","6","4","1","0","1","6","8","0","0","1","1","1","8","10","8","0","0","7","7","7","1","1","0","3","183402",1
"1439",1837,"hw","1","",10,1,"2","",35,10,10,3,"","6","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","183702",1
"1441",1839,"rt","1","",9,1,"2","",63,10,10,8,"","8","7","8","0","0","0","9","9","7","0","10","10","0","0","8","10","10","0","0","0","9","8","7","7","0","7","10","7","7","10","0","0","0","0","9","8","0","0","0","0","0","0","0","0","0","183902",1
"1442",1841,"go","1","",10,1,"2","",55,10,10,4,"","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","184102",1
"1443",1842,"ja","8","academic",10,6,"1","",55,10,10,7,"","2","5","3","3","3","3","1","1","1","1","3","3","3","3","3","3","3","3","3","3","3","10","3","3","3","3","3","3","10","3","3","3","3","3","3","3","10","3","3","3","3","3","3","3","3","184202",0
"1444",1843,"jl","1","",8,2,"1","",54,8,8,7,"","10","6","6","5","7","6","4","6","6","10","8","8","8","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","184302",0
"1445",1845,"hm","1","",4,3,"1","",52,10,10,8,"","6","2","10","10","-2","","10","8","9","10","10","4","6","9","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","184502",0
"1446",1846,"rb","1","",10,2,"2","",52,10,10,7,"","","10","10","10","10","10","10","10","7","10","10","10","8","10","7","10","8","0","0","0","0","10","10","8","6","3","0","7","6","5","7","3","0","0","10","0","7","7","5","0","0","0","10","0","10","184602",1
"1447",1847,"i.g","3","",10,3,"2","",19,10,10,5,"","8","10","8","10","5","8","7","5","7","4","10","8","9","8","7","8","5","6","5","8","5","7","9","9","5","6","7","10","10","7","8","7","9","7","10","10","1","8","2","0","0","0","0","0","0","184702",1
"1448",1848,"ch","8","academic",6,6,"2","",40,10,10,8,"","3","10","0","4","0","2","7","0","7","10","4","0","4","0","0","","","","","","","10","0","10","0","3","0","0","10","0","10","0","2","0","0","10","","","","","","","","","","184802",1
"1449",1849,"dm","1","",10,1,"2","",45,10,10,4,"","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","184902",1
"1450",1851,"dad/tn","1","",10,1,"2","",54,10,10,3,"","","10","10","10","10","10","10","10","10","10","10","10","10","0","10","10","0","0","10","0","0","","","","","","","","","","","","","","","","","","","","","","","","","185102",1
"1451",1852,"sd","4","",2,1,"1","",24,2,2,7,"","","","","2","-1","0","2","1","3","-1","4","-4","8","6","1","-4","-6","","","-3","","4","","6","-7","-6","3","-4","-2","5","6","7","6","7","9","7","7","6","6","6","6","-3","","","","185202",0
"1452",1855,"sl","1","",10,1,"2","",50,10,10,4,"","","6","0","10","10","0","10","10","0","5","10","10","0","5","10","10","10","0","5","10","10","10","10","0","5","8","8","10","8","8","0","5","8","8","10","6","8","8","0","5","8","8","9","10","6","185502",1
"1453",1859,"ay","1","",10,1,"2","",42,10,10,3,"","","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","185902",1
"1454",1860,"sd","1","",8,3,"2","",54,8,10,8,"","-6","7","6","0","0","0","0","0","0","8","3","2","2","4","4","2","0","1","1","1","8","2","3","2","5","5","7","7","5","1","3","1","0","4","7","4","0","0","0","-2","2","6","7","5","8","186002",1
"1455",1862,"ah","4","",10,3,"1","",75,4,4,7,"","2","8","10","9","9","10","9","1","3","3","9","0","0","0","10","10","0","1","1","5","7","8","0","0","0","5","8","10","10","0","0","0","-2","-2","10","10","10","0","4","4","1","3","1","0","-1","186202",0
"1458",1868,"tm","4","",10,2,"2","",68,10,10,4,"","","8","8","10","10","","10","10","","10","10","2","10","10","10","","","10","","","","10","10","10","10","10","10","10","10","","","","","","","","10","10","10","10","10","10","","10","","186802",1
"1459",1869,"ad","1","",9,2,"1","",47,9,9,4,"","10","10","10","10","10","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","186902",0
"1461",1874,"pr","1","",10,2,"2","",52,6,8,4,"","","10","10","6","6","7","8","3","10","7","6","3","1","1","10","6","3","7","3","7","1","4","0","0","0","4","0","0","10","4","9","8","7","0","5","0","10","10","8","6","3","0","0","0","6","187402",1
"1462",1875,"mc","1","",10,1,"2","",42,10,10,10,"technical school ","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","187502",1
"1463",1877,"hs","1","",8,2,"2","",74,9,10,6,"","10","2","10","10","5","-2","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","187702",1
"1464",1878,"mw","1","",10,2,"1","",43,10,8,4,"","6","10","6","8","-6","-6","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","187802",0
"1465",1880,"bb","1","",10,1,"2","",49,10,10,8,"","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188002",1
"1466",1884,"la","1","",10,2,"2","",54,10,10,8,"","","0","2","0","2","6","9","3","0","0","10","6","0","0","0","8","8","0","0","0","6","8","8","0","0","2","5","9","5","5","0","0","0","3","4","4","2","2","0","0","0","0","0","0","0","188402",1
"1467",1885,"la","4","",10,3,"1","",72,10,10,4,"","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188502",0
"1468",1886,"cb","1","",10,1,"2","",49,10,10,5,"","","9","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188602",1
"1469",1887,"sc","1","",9,2,"2","",53,7,8,7,"","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188702",1
"1470",1888,"cac","1","",10,1,"2","",46,3,2,7,"","8","6","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188802",1
"1472",1894,"ge","1","",10,2,"2","",51,4,5,8,"","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","189402",1
"1473",1897,"s.b","5","",10,1,"2","",19,6,10,4,"","10","9","10","6","2","6","6","0","6","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","189702",1
"1474",1898,"ad","1","",6,2,"2","",44,10,10,7,"","-4","10","0","10","5","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","189802",1
"1475",1905,"stephanie ","1","",10,1,"1","",36,10,10,8,"","0","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190502",0
"1476",1908,"cl","1","parentfig",9,1,"2","",56,8,10,7,"","10","-6","-8","10","10","8","10","10","10","10","10","10","10","9","0","8","0","10","8","0","0","","","","","","","","","","","","","","","","","","","","","","","","","190802",1
"1477",1910,"tn","4","",6,2,"1","",46,6,8,5,"","5","7","9","9","7","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","191002",0
"1478",1912,"cr","5","",10,1,"2","",22,8,10,5,"","6","8","10","10","7","9","10","8","8","9","8","10","9","9","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","191202",1
"1479",1916,"tn","3","",10,2,"1","",21,10,10,7,"","10","10","10","8","10","9","9","10","10","9","10","10","10","7","4","8","0","0","0","0","0","9","5","7","10","4","0","3","10","8","7","4","7","0","1","5","10","0","1","5","3","0","10","10","0","191602",0
"1480",1918,"kl","1","",10,2,"1","",48,10,10,5,"","1","0","10","10","1","1","8","10","10","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","191802",0
"1481",1919,"jp","1","",10,2,"2","",52,10,10,8,"","10","10","10","10","10","10","6","7","0","10","8","9","0","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","191902",1
"1482",1920,"v.o","1","",10,2,"2","",54,10,8,6,"","10","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","192002",1
"1483",1921,"gt","1","",10,2,"1","",49,10,10,5,"","10","8","10","2","-10","4","2","2","2","-10","0","6","-10","1","-10","-10","2","0","-10","10","0","0","0","0","-10","10","0","10","0","7","0","-10","9","2","6","3","0","0","0","-10","0","0","0","0","0","192102",0
"1484",1924,"jw","1","",9,1,"2","",43,10,10,4,"","7","8","8","8","8","10","8","8","10","8","10","10","10","10","10","10","10","10","10","10","10","10","8","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","192402",1
"1485",1926,"bpb","1","",9,1,"2","",47,5,7,7,"","10","7","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","192602",1
"1486",1928,"mb","1","",7,1,"2","",50,10,10,5,"","5","0","0","0","0","0","0","0","0","0","2","-2","7","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","192802",1
"1487",1930,"dad","1","",10,3,"2","",39,10,10,7,"","4","10","4","10","0","10","10","3","8","7","10","3","9","5","10","10","2","10","5","8","10","","","","","","","","","","","","","","","","","","","","","","","","","193002",1
"1488",1937,"eg","3","",10,1,"1","",14,5,2,2,"","7","6","6","6","4","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","193702",0
"1491",1941,"mh","1","",9,1,"1","",47,8,6,7,"","9","7","8","8","7","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","194102",0
"1492",1942,"jr","6","",10,4,"2","",30,-3,1,5,"","0","0","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","194202",1
"1493",1943,"lb","4","",7,3,"1","",36,10,10,8,"","9","5","0","5","3","9","8","8","2","5","10","9","10","8","9","10","7","1","1","9","9","7","6","8","7","5","9","8","8","9","8","8","7","10","6","6","6","1","8","5","1","10","1","2","8","194302",0
"1494",1952,"eh","1","",10,1,"2","",44,10,10,7,"","10","0","0","6","6","6","6","6","6","9","8","6","0","0","0","10","8","0","0","0","10","7","8","0","0","0","6","8","4","6","0","0","0","6","5","5","8","7","0","0","0","8","6","8","0","195202",1
"1495",1954,"cm","4","",10,1,"1","",62,10,10,8,"","10","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195402",0
"1496",1956,"cm","4","",10,1,"1","",62,10,10,8,"","10","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195602",0
"1497",1958,"se","1","",10,1,"2","",NA,10,10,4,"","5","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195802",1
"1498",1961,"rr","1","",10,1,"2","",50,8,9,7,"","10","10","10","10","6","10","0","5","0","0","0","0","0","0","0","3","6","0","0","4","0","1","3","1","0","2","0","8","9","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","196102",1
"1499",1963,"ks","6","",10,2,"1","",308,10,10,7,"","10","8","10","9","9","10","6","9","10","5","6","7","5","6","10","10","10","8","9","10","10","7","9","7","10","7","7","8","1","5","1","2","1","1","4","10","10","10","10","10","10","10","10","9","6","196302",0
"1500",1965,"jt","1","",6,2,"2","",44,10,7,8,"","8","5","9","8","9","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","196502",1
"1501",1967,"jg","1","",10,1,"2","",46,9,10,4,"","10","9","9","10","10","9","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","196702",1
"1502",1969,"gb","3","",9,2,"1","",23,6,7,7,"","8","8","8","0","0","0","0","0","0","8","0","0","0","8","9","8","7","8","0","0","0","8","8","8","1","0","7","5","0","0","9","7","7","9","0","8","0","0","0","1","0","0","0","10","8","196902",0
"1504",1971,"a","6","",10,1,"1","",22,2,8,5,"","10","8","8","4","4","-4","6","6","10","8","10","10","8","6","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","197102",0
"1505",1975,"jp","1","",10,1,"2","",46,8,10,4,"","10","10","10","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0","10","4","4","10","3","2","0","0","0","6","10","5","2","0","0","0","0","10","10","10","10","0","0","0","-2","-1","197502",1
"1506",1976,"dg","1","",10,2,"2","",49,10,10,5,"","9","0","0","10","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","197602",1
"1507",1978,"ja","1","",10,1,"2","",55,5,9,5,"","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","197802",1
"1508",1979,"lv","3","",10,3,"1","",56,10,10,5,"","","10","10","10","10","10","10","10","10","10","8","-5","-5","10","10","10","10","10","10","10","10","10","10","10","10","2","10","10","10","4","4","0","0","0","0","10","10","10","10","10","10","10","10","10","10","197902",0
"1509",1980,"cab","1","",4,2,"2","",52,10,10,8,"","10","8","8","10","8","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198002",1
"1510",1983,"tb","1","",10,2,"2","",50,10,10,4,"","10","10","10","","","","","","","8","","","","7","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198302",1
"1511",1984,"db","1","",6,3,"2","",55,10,10,3,"","-6","8","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198402",1
"1512",1985,"lr","1","",10,2,"1","",56,6,10,7,"","10","10","10","10","10","10","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198502",0
