"","egoID","from.alter","to.alter","weight_origin","weight"
"996",1045,"104501","104503",1,1
"997",1046,"104601","104603",10,10
"998",1049,"104901","104903",7,7
"999",1051,"105101","105103",10,10
"1002",1055,"105501","105503",10,10
"1003",1056,"105601","105603",5,5
"1005",1060,"106001","106003",10,10
"1007",1062,"106201","106203",8,8
"1008",1063,"106301","106303",10,10
"1010",1065,"106501","106503",7,7
"1014",1071,"107101","107103",10,10
"1015",1073,"107301","107303",10,10
"1021",1082,"108201","108203",6,6
"1022",1084,"108401","108403",10,10
"1024",1087,"108701","108703",10,10
"1025",1088,"108801","108803",2,2
"1029",1094,"109401","109403",10,10
"1032",1097,"109701","109703",9,9
"1033",1100,"110001","110003",4,4
"1036",1103,"110301","110303",5,5
"1038",1108,"110801","110803",10,10
"1041",1121,"112101","112103",10,10
"1045",1131,"113101","113103",10,10
"1046",1132,"113201","113203",6,6
"1049",1137,"113701","113703",7,7
"1051",1143,"114301","114303",5,5
"1052",1145,"114501","114503",10,10
"1054",1149,"114901","114903",5,5
"1055",1150,"115001","115003",3,3
"1056",1151,"115101","115103",10,10
"1057",1152,"115201","115203",10,10
"1058",1156,"115601","115603",10,10
"1061",1161,"116101","116103",10,10
"1062",1162,"116201","116203",5,5
"1063",1165,"116501","116503",4,4
"1066",1172,"117201","117203",10,10
"1067",1175,"117501","117503",10,10
"1070",1187,"118701","118703",10,10
"1071",1189,"118901","118903",9,9
"1072",1190,"119001","119003",10,10
"1073",1191,"119101","119103",10,10
"1074",1192,"119201","119203",10,10
"1078",1197,"119701","119703",10,10
"1080",1199,"119901","119903",4,4
"1081",1200,"120001","120003",5,5
"1083",1202,"120201","120203",10,10
"1084",1203,"120301","120303",10,10
"1086",1205,"120501","120503",10,10
"1087",1206,"120601","120603",4,4
"1088",1208,"120801","120803",10,10
"1089",1209,"120901","120903",8,8
"1090",1210,"121001","121003",9,9
"1092",1213,"121301","121303",7,7
"1093",1214,"121401","121403",9,9
"1095",1216,"121601","121603",7,7
"1096",1217,"121701","121703",6,6
"1097",1218,"121801","121803",10,10
"1099",1221,"122101","122103",9,9
"1100",1222,"122201","122203",10,10
"1102",1225,"122501","122503",2,2
"1104",1227,"122701","122703",10,10
"1105",1228,"122801","122803",2,2
"1106",1229,"122901","122903",5,5
"1109",1232,"123201","123203",10,10
"1110",1233,"123301","123303",6,6
"1111",1235,"123501","123503",7,7
"1112",1238,"123801","123803",10,10
"1113",1239,"123901","123903",8,8
"1114",1242,"124201","124203",10,10
"1116",1249,"124901","124903",4,4
"1117",1250,"125001","125003",7,7
"1118",1252,"125201","125203",2,2
"1119",1254,"125401","125403",10,10
"1120",1258,"125801","125803",7,7
"1122",1261,"126101","126103",10,10
"1124",1264,"126401","126403",9,9
"1125",1266,"126601","126603",8,8
"1126",1267,"126701","126703",5,5
"1127",1269,"126901","126903",10,10
"1128",1273,"127301","127303",5,5
"1129",1274,"127401","127403",9,9
"1130",1275,"127501","127503",8,8
"1131",1276,"127601","127603",6,6
"1133",1279,"127901","127903",8,8
"1134",1280,"128001","128003",4,4
"1136",1282,"128201","128203",5,5
"1137",1283,"128301","128303",10,10
"1139",1286,"128601","128603",2,2
"1140",1287,"128701","128703",7,7
"1141",1288,"128801","128803",4,4
"1144",1293,"129301","129303",8,8
"1145",1294,"129401","129403",10,10
"1146",1296,"129601","129603",8,8
"1147",1297,"129701","129703",10,10
"1149",1299,"129901","129903",8,8
"1150",1300,"130001","130003",8,8
"1152",1311,"131101","131103",10,10
"1153",1313,"131301","131303",10,10
"1154",1314,"131401","131403",10,10
"1157",1322,"132201","132203",10,10
"1158",1323,"132301","132303",10,10
"1160",1325,"132501","132503",8,8
"1161",1326,"132601","132603",10,10
"1163",1328,"132801","132803",10,10
"1164",1329,"132901","132903",3,3
"1165",1330,"133001","133003",3,3
"1166",1335,"133501","133503",10,10
"1168",1338,"133801","133803",10,10
"1169",1340,"134001","134003",10,10
"1170",1343,"134301","134303",10,10
"1173",1350,"135001","135003",10,10
"1174",1351,"135101","135103",10,10
"1175",1353,"135301","135303",10,10
"1178",1356,"135601","135603",3,3
"1179",1358,"135801","135803",6,6
"1180",1359,"135901","135903",8,8
"1182",1363,"136301","136303",5,5
"1183",1364,"136401","136403",7,7
"1184",1366,"136601","136603",4,4
"1186",1368,"136801","136803",10,10
"1188",1372,"137201","137203",7,7
"1192",1382,"138201","138203",6,6
"1194",1385,"138501","138503",10,10
"1195",1386,"138601","138603",2,2
"1199",1391,"139101","139103",7,7
"1200",1392,"139201","139203",3,3
"1201",1393,"139301","139303",4,4
"1202",1394,"139401","139403",4,4
"1204",1399,"139901","139903",8,8
"1205",1413,"141301","141303",6,6
"1206",1414,"141401","141403",4,4
"1208",1417,"141701","141703",7,7
"1210",1420,"142001","142003",8,8
"1211",1421,"142101","142103",9,9
"1215",1426,"142601","142603",10,10
"1216",1427,"142701","142703",10,10
"1217",1430,"143001","143003",8,8
"1219",1432,"143201","143203",8,8
"1220",1433,"143301","143303",10,10
"1221",1434,"143401","143403",10,10
"1223",1437,"143701","143703",3,3
"1225",1440,"144001","144003",3,3
"1228",1450,"145001","145003",10,10
"1229",1451,"145101","145103",10,10
"1231",1453,"145301","145303",9,9
"1233",1457,"145701","145703",4,4
"1235",1459,"145901","145903",10,10
"1237",1462,"146201","146203",10,10
"1239",1464,"146401","146403",10,10
"1241",1467,"146701","146703",4,4
"1242",1468,"146801","146803",10,10
"1243",1470,"147001","147003",6,6
"1244",1471,"147101","147103",9,9
"1245",1472,"147201","147203",10,10
"1246",1476,"147601","147603",10,10
"1247",1477,"147701","147703",8,8
"1249",1480,"148001","148003",5,5
"1250",1481,"148101","148103",10,10
"1252",1485,"148501","148503",4,4
"1253",1486,"148601","148603",10,10
"1254",1487,"148701","148703",10,10
"1259",1495,"149501","149503",9,9
"1260",1496,"149601","149603",2,2
"1261",1498,"149801","149803",9,9
"1262",1499,"149901","149903",2,2
"1263",1500,"150001","150003",10,10
"1266",1505,"150501","150503",10,10
"1267",1506,"150601","150603",8,8
"1268",1508,"150801","150803",10,10
"1269",1509,"150901","150903",10,10
"1270",1513,"151301","151303",6,6
"1272",1517,"151701","151703",7,7
"1273",1520,"152001","152003",10,10
"1274",1528,"152801","152803",10,10
"1275",1529,"152901","152903",4,4
"1277",1533,"153301","153303",10,10
"1278",1535,"153501","153503",8,8
"1279",1536,"153601","153603",9,9
"1281",1539,"153901","153903",8,8
"1282",1540,"154001","154003",6,6
"1283",1542,"154201","154203",6,6
"1284",1543,"154301","154303",2,2
"1285",1544,"154401","154403",8,8
"1286",1546,"154601","154603",3,3
"1287",1547,"154701","154703",4,4
"1289",1552,"155201","155203",9,9
"1291",1555,"155501","155503",10,10
"1292",1556,"155601","155603",10,10
"1294",1562,"156201","156203",1,1
"1295",1563,"156301","156303",10,10
"1297",1570,"157001","157003",10,10
"1298",1571,"157101","157103",10,10
"1299",1573,"157301","157303",7,7
"1300",1575,"157501","157503",7,7
"1301",1578,"157801","157803",10,10
"1302",1580,"158001","158003",8,8
"1304",1583,"158301","158303",9,9
"1305",1584,"158401","158403",10,10
"1307",1603,"160301","160303",10,10
"1308",1604,"160401","160403",10,10
"1309",1605,"160501","160503",3,3
"1310",1607,"160701","160703",10,10
"1311",1610,"161001","161003",10,10
"1314",1615,"161501","161503",6,6
"1315",1617,"161701","161703",5,5
"1316",1618,"161801","161803",10,10
"1318",1620,"162001","162003",10,10
"1320",1623,"162301","162303",8,8
"1321",1625,"162501","162503",9,9
"1322",1627,"162701","162703",9,9
"1323",1628,"162801","162803",10,10
"1324",1632,"163201","163203",10,10
"1326",1635,"163501","163503",8,8
"1327",1638,"163801","163803",10,10
"1328",1641,"164101","164103",10,10
"1329",1642,"164201","164203",10,10
"1330",1645,"164501","164503",8,8
"1331",1647,"164701","164703",9,9
"1332",1648,"164801","164803",9,9
"1334",1650,"165001","165003",8,8
"1335",1652,"165201","165203",6,6
"1337",1656,"165601","165603",8,8
"1338",1658,"165801","165803",2,2
"1339",1659,"165901","165903",9,9
"1340",1660,"166001","166003",10,10
"1341",1661,"166101","166103",6,6
"1342",1663,"166301","166303",10,10
"1343",1664,"166401","166403",10,10
"1344",1665,"166501","166503",10,10
"1345",1667,"166701","166703",7,7
"1346",1668,"166801","166803",7,7
"1348",1671,"167101","167103",10,10
"1353",1678,"167801","167803",10,10
"1354",1680,"168001","168003",10,10
"1356",1686,"168601","168603",8,8
"1359",1690,"169001","169003",5,5
"1360",1692,"169201","169203",10,10
"1362",1695,"169501","169503",4,4
"1363",1697,"169701","169703",10,10
"1365",1700,"170001","170003",6,6
"1366",1701,"170101","170103",8,8
"1367",1702,"170201","170203",10,10
"1368",1703,"170301","170303",10,10
"1370",1705,"170501","170503",10,10
"1371",1708,"170801","170803",10,10
"1372",1709,"170901","170903",10,10
"1373",1710,"171001","171003",10,10
"1374",1713,"171301","171303",10,10
"1375",1714,"171401","171403",10,10
"1379",1721,"172101","172103",10,10
"1380",1723,"172301","172303",10,10
"1383",1727,"172701","172703",8,8
"1385",1730,"173001","173003",9,9
"1386",1731,"173101","173103",10,10
"1387",1734,"173401","173403",6,6
"1388",1740,"174001","174003",4,4
"1389",1741,"174101","174103",1,1
"1390",1742,"174201","174203",8,8
"1391",1743,"174301","174303",10,10
"1393",1745,"174501","174503",10,10
"1395",1748,"174801","174803",10,10
"1396",1749,"174901","174903",10,10
"1398",1751,"175101","175103",5,5
"1399",1752,"175201","175203",10,10
"1400",1753,"175301","175303",10,10
"1401",1755,"175501","175503",8,8
"1402",1757,"175701","175703",9,9
"1404",1759,"175901","175903",10,10
"1405",1760,"176001","176003",10,10
"1406",1762,"176201","176203",10,10
"1407",1763,"176301","176303",10,10
"1409",1766,"176601","176603",7,7
"1411",1771,"177101","177103",10,10
"1412",1772,"177201","177203",9,9
"1414",1775,"177501","177503",10,10
"1415",1776,"177601","177603",10,10
"1417",1781,"178101","178103",8,8
"1418",1783,"178301","178303",1,1
"1421",1811,"181101","181103",6,6
"1425",1816,"181601","181603",9,9
"1426",1817,"181701","181703",10,10
"1427",1818,"181801","181803",10,10
"1428",1819,"181901","181903",10,10
"1429",1821,"182101","182103",10,10
"1430",1822,"182201","182203",10,10
"1431",1823,"182301","182303",5,5
"1432",1824,"182401","182403",10,10
"1436",1832,"183201","183203",8,8
"1437",1833,"183301","183303",10,10
"1438",1834,"183401","183403",1,1
"1441",1839,"183901","183903",7,7
"1442",1841,"184101","184103",10,10
"1443",1842,"184201","184203",5,5
"1444",1843,"184301","184303",6,6
"1445",1845,"184501","184503",2,2
"1446",1846,"184601","184603",10,10
"1447",1847,"184701","184703",10,10
"1448",1848,"184801","184803",10,10
"1450",1851,"185101","185103",10,10
"1452",1855,"185501","185503",6,6
"1453",1859,"185901","185903",10,10
"1454",1860,"186001","186003",7,7
"1455",1862,"186201","186203",8,8
"1456",1863,"186301","186303",8,8
"1457",1864,"186401","186403",6,6
"1458",1868,"186801","186803",8,8
"1459",1869,"186901","186903",10,10
"1461",1874,"187401","187403",10,10
"1462",1875,"187501","187503",10,10
"1463",1877,"187701","187703",2,2
"1464",1878,"187801","187803",10,10
"1465",1880,"188001","188003",10,10
"1467",1885,"188501","188503",10,10
"1468",1886,"188601","188603",9,9
"1470",1888,"188801","188803",6,6
"1472",1894,"189401","189403",10,10
"1473",1897,"189701","189703",9,9
"1474",1898,"189801","189803",10,10
"1477",1910,"191001","191003",7,7
"1478",1912,"191201","191203",8,8
"1479",1916,"191601","191603",10,10
"1481",1919,"191901","191903",10,10
"1482",1920,"192001","192003",10,10
"1483",1921,"192101","192103",8,8
"1484",1924,"192401","192403",8,8
"1485",1926,"192601","192603",7,7
"1487",1930,"193001","193003",10,10
"1488",1937,"193701","193703",6,6
"1490",1939,"193901","193903",6,6
"1491",1941,"194101","194103",7,7
"1493",1943,"194301","194303",5,5
"1495",1954,"195401","195403",10,10
"1496",1956,"195601","195603",10,10
"1497",1958,"195801","195803",10,10
"1498",1961,"196101","196103",10,10
"1499",1963,"196301","196303",8,8
"1500",1965,"196501","196503",5,5
"1501",1967,"196701","196703",9,9
"1502",1969,"196901","196903",8,8
"1503",1970,"197001","197003",6,6
"1504",1971,"197101","197103",8,8
"1505",1975,"197501","197503",10,10
"1508",1979,"197901","197903",10,10
"1509",1980,"198001","198003",8,8
"1510",1983,"198301","198303",10,10
"1511",1984,"198401","198403",8,8
"1512",1985,"198501","198503",10,10
"1513",1986,"198601","198603",10,10
"1514",1987,"198701","198703",10,10
"1515",1989,"198901","198903",6,6
"1517",1991,"199101","199103",10,10
"1519",1996,"199601","199603",10,10
"1522",2000,"200001","200003",10,10
"1526",2005,"200501","200503",10,10
"1527",2008,"200801","200803",10,10
"1530",2011,"201101","201103",10,10
"1531",2013,"201301","201303",10,10
"1532",2014,"201401","201403",4,4
"1533",2015,"201501","201503",6,6
"1534",2016,"201601","201603",4,4
"1535",2017,"201701","201703",10,10
"1536",2019,"201901","201903",4,4
"1537",2021,"202101","202103",8,8
"1538",2022,"202201","202203",9,9
"1539",2023,"202301","202303",6,6
"1541",2026,"202601","202603",8,8
"1542",2028,"202801","202803",10,10
"1543",2030,"203001","203003",5,5
"1544",2031,"203101","203103",10,10
"1546",2034,"203401","203403",7,7
"1547",2035,"203501","203503",8,8
"1548",2036,"203601","203603",4,4
"1549",2037,"203701","203703",10,10
"1551",2039,"203901","203903",10,10
"1552",2041,"204101","204103",4,4
"1553",2043,"204301","204303",10,10
"1554",2044,"204401","204403",10,10
"1555",2045,"204501","204503",10,10
"1556",2047,"204701","204703",5,5
"1558",2049,"204901","204903",10,10
"1559",2051,"205101","205103",8,8
"1561",2053,"205301","205303",7,7
"1562",2054,"205401","205403",2,2
"1563",2055,"205501","205503",3,3
"1566",2064,"206401","206403",10,10
"1567",2080,"208001","208003",10,10
"1570",2084,"208401","208403",10,10
"1572",2086,"208601","208603",7,7
"1573",2087,"208701","208703",10,10
"1575",2089,"208901","208903",9,9
"1576",2090,"209001","209003",10,10
"1577",2092,"209201","209203",5,5
"1579",2094,"209401","209403",10,10
"1580",2095,"209501","209503",5,5
"1581",2096,"209601","209603",2,2
"1582",2097,"209701","209703",9,9
"1583",2098,"209801","209803",8,8
"1584",2099,"209901","209903",10,10
"1585",2100,"210001","210003",10,10
"1586",2101,"210101","210103",5,5
"1587",2102,"210201","210203",10,10
"1590",2106,"210601","210603",10,10
"1592",2110,"211001","211003",10,10
"1594",2112,"211201","211203",8,8
"1595",2116,"211601","211603",5,5
"1596",2117,"211701","211703",3,3
"1597",2119,"211901","211903",5,5
"1598",2120,"212001","212003",10,10
"1600",2122,"212201","212203",10,10
"1601",2123,"212301","212303",10,10
"1602",2124,"212401","212403",7,7
"1603",2125,"212501","212503",10,10
"1604",2126,"212601","212603",10,10
"1605",2128,"212801","212803",10,10
"1606",2130,"213001","213003",2,2
"1607",2131,"213101","213103",2,2
"1608",2133,"213301","213303",10,10
"1609",2134,"213401","213403",10,10
"1610",2135,"213501","213503",4,4
"1612",2140,"214001","214003",8,8
"1613",2141,"214101","214103",10,10
"1614",2143,"214301","214303",3,3
"1615",2144,"214401","214403",10,10
"1616",2145,"214501","214503",9,9
"1618",2147,"214701","214703",10,10
"1619",2148,"214801","214803",10,10
"1621",2151,"215101","215103",10,10
"1622",2152,"215201","215203",5,5
"1623",2153,"215301","215303",3,3
"1624",2155,"215501","215503",9,9
"1626",2158,"215801","215803",10,10
"1627",2159,"215901","215903",4,4
"1629",2161,"216101","216103",5,5
"1630",2162,"216201","216203",10,10
"1631",2163,"216301","216303",10,10
"1633",2167,"216701","216703",10,10
"1634",2168,"216801","216803",2,2
"1635",2169,"216901","216903",2,2
"1636",2170,"217001","217003",8,8
"1637",2172,"217201","217203",6,6
"1638",2173,"217301","217303",10,10
"1639",2174,"217401","217403",10,10
"1640",2175,"217501","217503",4,4
"1641",2176,"217601","217603",10,10
"1643",2179,"217901","217903",10,10
"1644",2180,"218001","218003",8,8
"1645",2182,"218201","218203",5,5
"1646",2185,"218501","218503",4,4
"1647",2186,"218601","218603",10,10
"1650",2191,"219101","219103",10,10
"1651",2192,"219201","219203",8,8
"1654",2196,"219601","219603",10,10
"1655",2199,"219901","219903",8,8
"1656",2201,"220101","220103",10,10
"1660",2208,"220801","220803",10,10
"1661",2209,"220901","220903",6,6
"1662",2210,"221001","221003",2,2
"1663",2218,"221801","221803",10,10
"1664",2219,"221901","221903",5,5
"1665",2220,"222001","222003",7,7
"1666",2221,"222101","222103",10,10
"1667",2222,"222201","222203",10,10
"1668",2224,"222401","222403",9,9
"1670",2229,"222901","222903",10,10
"1671",2230,"223001","223003",10,10
"1673",2233,"223301","223303",10,10
"1674",2234,"223401","223403",10,10
"1675",2236,"223601","223603",10,10
"1677",2239,"223901","223903",10,10
"1678",2240,"224001","224003",6,6
"1679",2241,"224101","224103",10,10
"1680",2242,"224201","224203",10,10
"1681",2244,"224401","224403",10,10
"1682",2245,"224501","224503",5,5
"1683",2246,"224601","224603",9,9
"1684",2248,"224801","224803",6,6
"1685",2249,"224901","224903",6,6
"1686",2250,"225001","225003",10,10
"1687",2251,"225101","225103",6,6
"1688",2253,"225301","225303",2,2
"1689",2254,"225401","225403",6,6
"1691",2260,"226001","226003",7,7
"1692",2261,"226101","226103",9,9
"1693",2265,"226501","226503",4,4
"1694",2266,"226601","226603",3,3
"1695",2269,"226901","226903",10,10
"1697",2271,"227101","227103",10,10
"1700",2278,"227801","227803",10,10
"1701",2279,"227901","227903",10,10
"1704",2287,"228701","228703",10,10
"1706",2293,"229301","229303",10,10
"1708",2302,"230201","230203",6,6
"1709",2306,"230601","230603",10,10
"1710",2307,"230701","230703",10,10
"1711",2308,"230801","230803",10,10
"1712",2309,"230901","230903",10,10
"1715",2312,"231201","231203",10,10
"1716",2314,"231401","231403",3,3
"1717",2318,"231801","231803",10,10
"1719",2328,"232801","232803",7,7
"1720",2330,"233001","233003",10,10
"1723",2333,"233301","233303",10,10
"1725",2335,"233501","233503",10,10
"1726",2336,"233601","233603",7,7
"1728",2338,"233801","233803",9,9
"1730",2343,"234301","234303",10,10
"1731",2345,"234501","234503",7,7
"1732",2347,"234701","234703",2,2
"1733",2348,"234801","234803",7,7
"1734",2349,"234901","234903",3,3
"1735",2351,"235101","235103",1,1
"1736",2354,"235401","235403",6,6
"1737",2355,"235501","235503",10,10
"1738",2356,"235601","235603",10,10
"1741",2360,"236001","236003",10,10
"1744",2366,"236601","236603",10,10
"1745",2367,"236701","236703",4,4
"1746",2368,"236801","236803",7,7
"1748",2372,"237201","237203",10,10
"1749",2373,"237301","237303",5,5
"1750",2374,"237401","237403",10,10
"1751",2379,"237901","237903",2,2
"1752",2383,"238301","238303",1,1
"1753",2385,"238501","238503",1,1
"1755",2387,"238701","238703",8,8
"1757",2393,"239301","239303",7,7
"1758",2395,"239501","239503",3,3
"1759",2396,"239601","239603",10,10
"1760",2397,"239701","239703",8,8
"1761",2399,"239901","239903",10,10
"1763",2401,"240101","240103",10,10
"1766",2406,"240601","240603",2,2
"1768",2409,"240901","240903",9,9
"1772",2414,"241401","241403",9,9
"1774",2417,"241701","241703",6,6
"1775",2419,"241901","241903",9,9
"1776",2420,"242001","242003",2,2
"1779",2424,"242401","242403",8,8
"1780",2425,"242501","242503",6,6
"1781",2426,"242601","242603",10,10
"1784",2431,"243101","243103",9,9
"1785",2433,"243301","243303",10,10
"1786",2435,"243501","243503",2,2
"1787",2438,"243801","243803",9,9
"1789",2451,"245101","245103",10,10
"1790",2452,"245201","245203",8,8
"1793",2455,"245501","245503",10,10
"1795",2462,"246201","246203",7,7
"1796",2463,"246301","246303",8,8
"1797",2464,"246401","246403",9,9
"1798",2466,"246601","246603",10,10
"1799",2467,"246701","246703",10,10
"1801",2469,"246901","246903",1,1
"1802",2470,"247001","247003",4,4
"1803",2472,"247201","247203",10,10
"1804",2475,"247501","247503",10,10
"1806",2477,"247701","247703",4,4
"1807",2481,"248101","248103",5,5
"1808",2482,"248201","248203",2,2
"1809",2483,"248301","248303",10,10
"1811",2485,"248501","248503",4,4
"1812",2487,"248701","248703",10,10
"1814",2489,"248901","248903",10,10
"1815",2490,"249001","249003",10,10
"1817",2495,"249501","249503",3,3
"1818",2496,"249601","249603",5,5
"1820",2501,"250101","250103",8,8
"1821",2503,"250301","250303",10,10
"1822",2504,"250401","250403",6,6
"1824",2507,"250701","250703",3,3
"1825",2508,"250801","250803",10,10
"1826",2511,"251101","251103",10,10
"1827",2514,"251401","251403",7,7
"1829",2517,"251701","251703",10,10
"1830",2518,"251801","251803",10,10
"1832",2522,"252201","252203",10,10
"1835",2528,"252801","252803",10,10
"1836",2529,"252901","252903",10,10
"1838",2531,"253101","253103",4,4
"1839",2532,"253201","253203",10,10
"1840",2533,"253301","253303",8,8
"1841",2535,"253501","253503",4,4
"1842",2536,"253601","253603",10,10
"1843",2537,"253701","253703",2,2
"1846",2543,"254301","254303",7,7
"1847",2545,"254501","254503",6,6
"1848",2546,"254601","254603",6,6
"1849",2548,"254801","254803",7,7
"1851",2552,"255201","255203",8,8
"1853",2554,"255401","255403",10,10
"1854",2556,"255601","255603",10,10
"1856",2559,"255901","255903",7,7
"1857",2560,"256001","256003",10,10
"1859",2568,"256801","256803",10,10
"1862",2575,"257501","257503",2,2
"1864",2577,"257701","257703",10,10
"1865",2578,"257801","257803",6,6
"1866",2579,"257901","257903",9,9
"1868",2585,"258501","258503",10,10
"1869",2586,"258601","258603",6,6
"1870",2590,"259001","259003",8,8
"1871",2591,"259101","259103",10,10
"1874",2598,"259801","259803",10,10
"1875",2600,"260001","260003",7,7
"1876",2601,"260101","260103",2,2
"1877",2603,"260301","260303",6,6
"1878",2605,"260501","260503",10,10
"1879",2606,"260601","260603",9,9
"1880",2607,"260701","260703",10,10
"1881",2608,"260801","260803",10,10
"1883",2614,"261401","261403",10,10
"1885",2617,"261701","261703",8,8
"1889",2629,"262901","262903",9,9
"1890",2630,"263001","263003",4,4
"1893",2636,"263601","263603",10,10
"1894",2637,"263701","263703",2,2
"1896",2639,"263901","263903",10,10
"1897",2641,"264101","264103",2,2
"1898",2642,"264201","264203",10,10
"1899",2643,"264301","264303",10,10
"1900",2644,"264401","264403",6,6
"1901",2649,"264901","264903",2,2
"1902",2652,"265201","265203",10,10
"1904",2655,"265501","265503",3,3
"1905",2656,"265601","265603",10,10
"1906",2657,"265701","265703",9,9
"1907",2662,"266201","266203",3,3
"1908",2663,"266301","266303",10,10
"1909",2664,"266401","266403",4,4
"1910",2666,"266601","266603",10,10
"1911",2668,"266801","266803",10,10
"1914",2672,"267201","267203",10,10
"1915",2675,"267501","267503",10,10
"1917",2677,"267701","267703",10,10
"1918",2679,"267901","267903",6,6
"1919",2681,"268101","268103",6,6
"1923",2689,"268901","268903",5,5
"1924",2690,"269001","269003",8,8
"1925",2691,"269101","269103",9,9
"1926",2692,"269201","269203",7,7
"1930",2699,"269901","269903",7,7
"1931",2701,"270101","270103",10,10
"1932",2702,"270201","270203",6,6
"1933",2703,"270301","270303",8,8
"1934",2705,"270501","270503",9,9
"1935",2709,"270901","270903",3,3
"1937",1001,"100101","100104",5,5
"1941",1007,"100701","100704",4,4
"1943",1009,"100901","100904",3,3
"1944",1012,"101201","101204",5,5
"1945",1014,"101401","101404",10,10
"1948",1019,"101901","101904",10,10
"1950",1023,"102301","102304",8,8
"1951",1025,"102501","102504",5,5
"1954",1029,"102901","102904",10,10
"1955",1030,"103001","103004",10,10
"1956",1031,"103101","103104",10,10
"1957",1032,"103201","103204",6,6
"1958",1034,"103401","103404",6,6
"1959",1038,"103801","103804",7,7
"1960",1039,"103901","103904",10,10
"1962",1041,"104101","104104",10,10
"1963",1043,"104301","104304",10,10
"1964",1045,"104501","104504",2,2
"1965",1046,"104601","104604",10,10
"1966",1049,"104901","104904",7,7
"1970",1055,"105501","105504",10,10
"1972",1058,"105801","105804",6,6
"1973",1060,"106001","106004",10,10
"1975",1062,"106201","106204",10,10
"1976",1063,"106301","106304",10,10
"1978",1065,"106501","106504",9,9
"1981",1069,"106901","106904",10,10
"1982",1071,"107101","107104",10,10
"1983",1073,"107301","107304",10,10
"1990",1084,"108401","108404",10,10
"1992",1087,"108701","108704",6,6
"1997",1094,"109401","109404",10,10
"2004",1103,"110301","110304",3,3
"2009",1121,"112101","112104",10,10
